Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2010-01-04 00:00:00-05:00,2.2487732844014365,2.266957417420427,2.212405018363456,2.2305891513824463,10462800,0.0,0.0,HBAN
2010-01-05 00:00:00-05:00,2.2305891315585757,2.285141530130724,2.212404998701193,2.2790801525115967,21226600,0.0,0.0,HBAN
2010-01-06 00:00:00-05:00,2.2730186350066552,2.3578780609666756,2.254834503268358,2.339693784713745,18761000,0.0,0.0,HBAN
2010-01-07 00:00:00-05:00,2.3336327622402386,2.6367019596488235,2.321510005905068,2.6003336906433105,66130600,0.0,0.0,HBAN
2010-01-08 00:00:00-05:00,2.563965050017185,2.648824332063894,2.5033512771266793,2.557903528213501,29869600,0.0,0.0,HBAN
2010-01-11 00:00:00-05:00,2.6124569095633094,2.691254984209263,2.551843117154638,2.624579668045044,28307500,0.0,0.0,HBAN
2010-01-12 00:00:00-05:00,2.5821492426539625,2.679131276133423,2.515473950122204,2.551842212677002,25239200,0.0,0.0,HBAN
2010-01-13 00:00:00-05:00,2.551842077173104,2.6306401197055855,2.4730440346406226,2.6124558448791504,26868200,0.0,0.0,HBAN
2010-01-14 00:00:00-05:00,2.612456178472435,2.697315464096866,2.588210668294026,2.673069953918457,24295600,0.0,0.0,HBAN
2010-01-15 00:00:00-05:00,2.6670089108220387,2.673070144283657,2.557903818219897,2.5942723751068115,17671600,0.0,0.0,HBAN
2010-01-19 00:00:00-05:00,2.588211202117975,2.6427637557856127,2.5518429293493297,2.6063954830169678,15203200,0.0,0.0,HBAN
2010-01-20 00:00:00-05:00,2.5760881779729683,2.6730702286543364,2.563965421637797,2.6003336906433105,20893700,0.0,0.0,HBAN
2010-01-21 00:00:00-05:00,2.6548872721214747,2.8791584961377774,2.6488257470796936,2.7458081245422363,63969900,0.0,0.0,HBAN
2010-01-22 00:00:00-05:00,2.679132488322968,2.9518947254114885,2.576088886613717,2.842789888381958,61227600,0.0,0.0,HBAN
2010-01-25 00:00:00-05:00,2.8912803175160575,2.9943238975014483,2.818543774830839,2.9094645977020264,34705900,0.0,0.0,HBAN
2010-01-26 00:00:00-05:00,2.9458334984855186,3.024631292050023,2.788237333297729,2.7882373332977295,45439900,0.0,0.0,HBAN
2010-01-27 00:00:00-05:00,2.830666277634604,2.970078116437678,2.818543521609524,2.9579553604125977,34009000,0.0,0.0,HBAN
2010-01-28 00:00:00-05:00,3.07918382446534,3.0852453487717098,2.982201747798522,3.0246312618255615,40498900,0.0,0.0,HBAN
2010-01-29 00:00:00-05:00,3.0609996763043594,3.0609996763043594,2.873096478628866,2.9034035205841064,27561700,0.0,0.0,HBAN
2010-02-01 00:00:00-05:00,2.939770722197543,2.9943232621508886,2.8973412258153997,2.9700777530670166,18652800,0.0,0.0,HBAN
2010-02-02 00:00:00-05:00,2.957955194249524,2.994323460281778,2.9215869282172697,2.9882619380950928,35142400,0.0,0.0,HBAN
2010-02-03 00:00:00-05:00,2.957955128427004,2.9700778835013244,2.8064205454833577,2.8549115657806396,41303100,0.0,0.0,HBAN
2010-02-04 00:00:00-05:00,2.8246042954628328,2.8367270495151913,2.7033767549392476,2.7518677711486816,35832300,0.0,0.0,HBAN
2010-02-05 00:00:00-05:00,2.7639905422729583,2.842788588614616,2.667008509255076,2.80642032623291,25099500,0.0,0.0,HBAN
2010-02-08 00:00:00-05:00,2.8367267981861977,2.867033825146572,2.7458062953635323,2.7761130332946777,17834600,0.0,0.0,HBAN
2010-02-09 00:00:00-05:00,2.8246049063841543,2.8670346992589892,2.7700526458643013,2.8185436725616455,17433300,0.0,0.0,HBAN
2010-02-10 00:00:00-05:00,2.794297790409037,2.879157075929281,2.794297790409037,2.8549115657806396,14027800,0.0,0.0,HBAN
