Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2020-03-19 00:00:00-04:00,11.220617294311523,11.220617294311523,11.220617294311523,11.220617294311523,100,0.0,0.0,CARR
2020-03-20 00:00:00-04:00,12.155670315611596,12.155670315611596,11.220618752872243,11.921907424926758,2300,0.0,0.0,CARR
2020-03-23 00:00:00-04:00,11.921908390739047,11.921908390739047,10.753093842627374,10.790495872497559,18700,0.0,0.0,CARR
2020-03-24 00:00:00-04:00,12.062164219945256,12.062164219945256,10.75309245204261,10.940102577209473,96100,0.0,0.0,CARR
2020-03-25 00:00:00-04:00,11.033608072983565,12.57644271850586,11.033608072983565,12.57644271850586,19200,0.0,0.0,CARR
2020-03-26 00:00:00-04:00,13.090724551138825,14.446549415588379,13.090724551138825,14.446549415588379,76400,0.0,0.0,CARR
2020-03-27 00:00:00-04:00,14.025773523261558,14.960825091478995,13.605000495910645,13.605000495910645,486500,0.0,0.0,CARR
2020-03-30 00:00:00-04:00,14.259537793034434,15.428352366233979,14.259537793034434,14.867321014404297,210000,0.0,0.0,CARR
2020-03-31 00:00:00-04:00,15.325493796364121,16.129638671875,13.61435048294294,16.129638671875,461500,0.0,0.0,CARR
2020-04-01 00:00:00-04:00,14.960824770489248,14.960824770489248,13.61435093350846,14.072525978088379,2998900,0.0,0.0,CARR
2020-04-02 00:00:00-04:00,14.642904821161489,14.867316943755768,11.332822891825115,12.417482376098633,15966300,0.0,0.0,CARR
2020-04-03 00:00:00-04:00,12.856962915934737,15.895881423337494,12.51099383902323,15.821077346801758,66934300,0.0,0.0,CARR
2020-04-06 00:00:00-04:00,15.951981314355294,16.036136109039624,13.885517937810123,14.4371976852417,37138000,0.0,0.0,CARR
2020-04-07 00:00:00-04:00,14.212782084236334,14.773813319716343,13.604998988911799,14.25953483581543,23486000,0.0,0.0,CARR
2020-04-08 00:00:00-04:00,13.558248734308345,14.259537461944984,12.83825854590206,13.333836555480957,49372700,0.0,0.0,CARR
2020-04-09 00:00:00-04:00,13.09072172305594,14.49329905052622,12.997216211197395,13.820061683654785,34992600,0.0,0.0,CARR
2020-04-13 00:00:00-04:00,13.558248812610698,13.558248812610698,13.072021530608538,13.081372261047363,21497400,0.0,0.0,CARR
2020-04-14 00:00:00-04:00,13.090721656431228,13.277731787461887,12.885010066430178,12.969164848327637,22350000,0.0,0.0,CARR
2020-04-15 00:00:00-04:00,12.65124742689306,12.768128872537726,12.099566860772685,12.492288589477539,14990700,0.0,0.0,CARR
2020-04-16 00:00:00-04:00,12.29592817544306,12.38943369207714,11.46373282268544,12.052815437316895,21745200,0.0,0.0,CARR
2020-04-17 00:00:00-04:00,12.436187184305124,12.931764311548555,12.090218179117464,12.847609519958496,21336500,0.0,0.0,CARR
2020-04-20 00:00:00-04:00,12.623195847814168,13.782659548708192,12.599819915900962,13.511494636535645,20032200,0.0,0.0,CARR
2020-04-21 00:00:00-04:00,13.296433023337485,14.259535850786905,13.259030997758906,13.735906600952148,16235900,0.0,0.0,CARR
2020-04-22 00:00:00-04:00,13.979021530414332,14.1753824061399,13.296434276346947,13.829413414001465,12539500,0.0,0.0,CARR
2020-04-23 00:00:00-04:00,13.745257824827736,14.886020983620455,13.661103041314426,14.699010848999023,12226000,0.0,0.0,CARR
2020-04-24 00:00:00-04:00,14.586806386967341,15.587311387021998,14.296939977335793,15.194589614868164,17390000,0.0,0.0,CARR
2020-04-27 00:00:00-04:00,15.119782562059175,15.718214940888995,14.937447808101288,15.708864212036133,12186100,0.0,0.0,CARR
2020-04-28 00:00:00-04:00,15.78366896301882,16.597164574791403,15.531206406613551,15.895875930786133,12983800,0.0,0.0,CARR
2020-04-29 00:00:00-04:00,16.32600079826771,16.905733600502092,16.05483674974076,16.49431037902832,12523200,0.0,0.0,CARR
2020-04-30 00:00:00-04:00,16.101589740002268,16.681322582619238,15.881853801787022,16.559764862060547,19094100,0.0,0.0,CARR
2020-05-01 00:00:00-04:00,16.204442120189967,16.22314357787234,15.540556423688209,15.680813789367676,10727200,0.0,0.0,CARR
2020-05-04 00:00:00-04:00,15.10108076982352,15.447050595838569,14.670957061200701,15.334843635559082,9700300,0.0,0.0,CARR
2020-05-05 00:00:00-04:00,15.596661226193918,15.671465284067798,14.811217726783475,14.932774543762207,16298000,0.0,0.0,CARR
2020-05-06 00:00:00-04:00,14.96082406823273,15.306793909537063,14.427844996157013,15.231989860534668,10647200,0.0,0.0,CARR
2020-05-07 00:00:00-04:00,15.157184347721191,15.933278824758684,14.848618307879747,15.344195365905762,12454100,0.0,0.0,CARR
2020-05-08 00:00:00-04:00,15.933279451126444,17.204948360977824,15.835097681811746,17.16754722595215,17693300,0.0,0.0,CARR
2020-05-11 00:00:00-04:00,17.232997629099277,17.53221379246904,16.84962669684814,17.158193588256836,9574600,0.0,0.0,CARR
2020-05-12 00:00:00-04:00,17.195599618353015,17.204950349057267,16.54106452028115,16.643918991088867,7743200,0.0,0.0,CARR
2020-05-13 00:00:00-04:00,16.092236020616664,16.30449383141007,15.054330032148746,15.372247695922852,10676300,0.0,0.0,CARR
2020-05-14 00:00:00-04:00,14.9795280912735,15.629388712656976,14.699012413614922,15.475104331970215,7797200,0.0,0.0,CARR
2020-05-15 00:00:00-04:00,15.241340962056567,15.863151156414576,14.960826184485253,15.624711990356445,7353800,0.0,0.0,CARR
2020-05-18 00:00:00-04:00,16.17638768975835,16.56910932926597,16.167038745683172,16.4101505279541,6135000,0.0,0.0,CARR
2020-05-19 00:00:00-04:00,16.307298781426695,16.756123076753404,16.036132988331882,16.61586570739746,8338100,0.0,0.0,CARR
2020-05-20 00:00:00-04:00,16.980541910949352,17.81273750916673,16.868336684668538,17.513521194458008,11910000,0.0,0.0,CARR
2020-05-21 00:00:00-04:00,17.335859236464636,18.252209467158544,17.298456312696118,18.186756134033203,9711500,0.0,0.0,CARR
2020-05-22 00:00:00-04:00,18.2054583481514,18.570129771808574,17.71923275572486,17.81273651123047,5937100,0.0,0.0,CARR
2020-05-26 00:00:00-04:00,18.336360579192032,19.262061354895106,18.083896244872317,18.242855072021484,7305400,0.0,0.0,CARR
2020-05-27 00:00:00-04:00,18.298959172465544,18.8225875589592,18.16805252170947,18.691680908203125,8969700,0.0,0.0,CARR
2020-05-28 00:00:00-04:00,18.775835433468767,19.131154244948778,18.238180067926436,18.327011108398438,8509200,0.0,0.0,CARR
2020-05-29 00:00:00-04:00,17.728576764035033,19.617381347795654,17.653772710394477,19.140504837036133,32990600,0.0,0.0,CARR
2020-06-01 00:00:00-04:00,19.21530851310985,20.52438210130117,19.21530851310985,20.40282440185547,7695700,0.0,0.0,CARR
2020-06-02 00:00:00-04:00,20.281268971899518,20.411241082540876,19.547253635050346,19.972702026367188,8295600,0.0,0.0,CARR
2020-06-03 00:00:00-04:00,20.07555723126238,21.113465079074384,19.991402444495492,20.776845932006836,9636300,0.0,0.0,CARR
2020-06-04 00:00:00-04:00,20.599187041812417,21.618393411259923,20.599187041812417,21.20697021484375,6651900,0.0,0.0,CARR
2020-06-05 00:00:00-04:00,22.011117902589408,22.81526115287217,21.861507989603513,22.029817581176758,7843600,0.0,0.0,CARR
2020-06-08 00:00:00-04:00,22.095265096298398,22.796553687528554,21.796048916061924,22.78720474243164,8570400,0.0,0.0,CARR
2020-06-09 00:00:00-04:00,22.19812116830777,22.40383184488195,21.702543258666992,21.702543258666992,6850000,0.0,0.0,CARR
2020-06-10 00:00:00-04:00,20.861000749512296,21.646444238180987,20.60853817230903,20.758146286010742,10262100,0.0,0.0,CARR
2020-06-11 00:00:00-04:00,18.850636613815364,20.384120382423138,18.701028528266754,19.692182540893555,6834800,0.0,0.0,CARR
2020-06-12 00:00:00-04:00,20.571138965129702,20.86100451481228,19.654788657443017,20.141016006469727,5212800,0.0,0.0,CARR
2020-06-15 00:00:00-04:00,19.374268680621714,21.07606410572736,19.290113893202832,20.54308319091797,7735600,0.0,0.0,CARR
2020-06-16 00:00:00-04:00,21.468780456169966,21.487481913220176,20.501002347185327,20.636585235595703,7287800,0.0,0.0,CARR
2020-06-17 00:00:00-04:00,20.730090945824013,20.889049765410974,19.710884711437465,19.879194259643555,5737700,0.0,0.0,CARR
2020-06-18 00:00:00-04:00,19.63607967601103,20.46827486299855,19.63607967601103,19.869842529296875,3618900,0.0,0.0,CARR
2020-06-19 00:00:00-04:00,20.346725501937065,20.430880298838574,19.636085985585247,20.056859970092773,14451100,0.0,0.0,CARR
2020-06-22 00:00:00-04:00,20.12231066843994,21.342553280176617,19.925948906905496,21.263072967529297,5995500,0.0,0.0,CARR
2020-06-23 00:00:00-04:00,21.618393377909744,21.73059856909692,20.870351041628016,20.93580436706543,5961200,0.0,0.0,CARR
2020-06-24 00:00:00-04:00,20.66463947618759,21.188267841382547,20.056856329366923,20.40282440185547,6825600,0.0,0.0,CARR
2020-06-25 00:00:00-04:00,20.29020732900446,20.524830438872527,19.74118832109641,20.19635772705078,6141000,0.08,0.0,CARR
2020-06-26 00:00:00-04:00,20.19635722078325,20.40282490787995,19.324496964434218,19.680185317993164,21346900,0.0,0.0,CARR
2020-06-29 00:00:00-04:00,19.78341985782854,21.087923730080256,19.708340536908274,20.75945281982422,8086000,0.0,0.0,CARR
2020-06-30 00:00:00-04:00,20.468518360984536,21.031614148487353,20.09312176599338,20.853300094604492,7082500,0.0,0.0,CARR
2020-07-01 00:00:00-04:00,20.947150909226544,21.59471119202097,20.52483038655978,21.219314575195312,9181500,0.0,0.0,CARR
2020-07-02 00:00:00-04:00,21.57594336081128,21.791796216213992,21.18177642092993,21.500864028930664,5667400,0.0,0.0,CARR
2020-07-06 00:00:00-04:00,21.707326064357698,22.795978776828612,21.707326064357698,22.720897674560547,7145200,0.0,0.0,CARR
2020-07-07 00:00:00-04:00,22.298580020978797,22.692746907335703,22.264794952731606,22.533203125,4671900,0.0,0.0,CARR
2020-07-08 00:00:00-04:00,22.41120196545543,22.608286337568188,22.01703501126245,22.514436721801758,4692100,0.0,0.0,CARR
2020-07-09 00:00:00-04:00,22.52381457603652,22.730282231905353,22.29857664507999,22.439350128173828,5470300,0.0,0.0,CARR
2020-07-10 00:00:00-04:00,22.373657403449833,24.45710974216534,22.26103753566669,23.359073638916016,12262400,0.0,0.0,CARR
2020-07-13 00:00:00-04:00,23.59369657652846,23.659390753148536,21.829331785751283,22.78659439086914,8562400,0.0,0.0,CARR
