Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2010-01-04 00:00:00-05:00,18.51979794526944,18.748161168155153,18.41554541661886,18.571924209594727,7906000,0.0,0.0,CRM
2010-01-05 00:00:00-05:00,18.480080849359798,18.616603364880454,18.07051709035549,18.49249267578125,7942400,0.0,0.0,CRM
2010-01-06 00:00:00-05:00,18.554549508480097,18.616604858006784,18.363419865200644,18.46022605895996,5122400,0.0,0.0,CRM
2010-01-07 00:00:00-05:00,18.49745635881721,18.6041916277057,18.254200467531984,18.378311157226562,4840000,0.0,0.0,CRM
2010-01-08 00:00:00-05:00,18.385758594209268,18.455260281586558,18.1846998708994,18.405616760253906,5510400,0.0,0.0,CRM
2010-01-11 00:00:00-05:00,18.517315145544178,18.54213690556092,18.068035039770812,18.281505584716797,6399200,0.0,0.0,CRM
2010-01-12 00:00:00-05:00,17.484714709283907,17.497124642084792,16.9435920221594,16.951038360595703,21053200,0.0,0.0,CRM
2010-01-13 00:00:00-05:00,16.948557186766397,17.07515063324865,16.62338775306274,17.00316619873047,20649600,0.0,0.0,CRM
2010-01-14 00:00:00-05:00,17.000682368342748,17.308478253607827,17.000682368342748,17.1744384765625,10400400,0.0,0.0,CRM
2010-01-15 00:00:00-05:00,17.139685316552338,17.26379599402548,16.90387389308618,17.035430908203125,8564800,0.0,0.0,CRM
2010-01-19 00:00:00-05:00,17.025502385677125,17.343227321212932,16.91628627368482,17.251384735107422,6252800,0.0,0.0,CRM
2010-01-20 00:00:00-05:00,17.077632664784446,17.16947336854631,16.75494409507149,17.01557731628418,7260000,0.0,0.0,CRM
2010-01-21 00:00:00-05:00,17.032950226569042,17.256347933206378,16.53402476793641,16.601043701171875,8946000,0.0,0.0,CRM
2010-01-22 00:00:00-05:00,16.56381379601048,16.615940059423536,15.97552843387076,16.02020835876465,8788800,0.0,0.0,CRM
2010-01-25 00:00:00-05:00,16.253536420707633,16.285804517602855,15.75461092815934,15.918436050415039,9866800,0.0,0.0,CRM
2010-01-26 00:00:00-05:00,15.925883574274554,16.42728989474987,15.724822982283378,16.236160278320312,10367200,0.0,0.0,CRM
2010-01-27 00:00:00-05:00,16.236161561835697,16.2982169075505,15.982974690803125,16.233678817749023,5947600,0.0,0.0,CRM
2010-01-28 00:00:00-05:00,16.191482010533164,16.208857431982818,15.747164550826636,15.925885200500488,5684400,0.0,0.0,CRM
2010-01-29 00:00:00-05:00,16.087226942366147,16.174105939906283,15.68759131817473,15.774468421936035,6281200,0.0,0.0,CRM
