Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2010-01-04 00:00:00-05:00,35.90327993145025,36.77761450786352,35.820007954965746,36.576377868652344,2033000,0.0,0.0,SWK
2010-01-05 00:00:00-05:00,36.49311269630323,37.15927270155823,36.20166603957632,37.11069869995117,2474100,0.0,0.0,SWK
2010-01-06 00:00:00-05:00,37.07600922355422,38.103006722438664,36.96498253846091,38.04055404663086,3035800,0.0,0.0,SWK
2010-01-07 00:00:00-05:00,37.90176193799623,39.6018598413419,37.83930927551955,39.37980651855469,4276400,0.0,0.0,SWK
2010-01-08 00:00:00-05:00,39.1647142335839,40.025173350663586,39.1647142335839,39.84475326538086,1441400,0.0,0.0,SWK
2010-01-11 00:00:00-05:00,39.9488225440422,40.025153877826554,39.227147848188785,39.601863861083984,1595300,0.0,0.0,SWK
2010-01-12 00:00:00-05:00,39.352047305082394,39.39368329376582,38.720582702347386,38.98427200317383,1208500,0.0,0.0,SWK
2010-01-13 00:00:00-05:00,39.14387990812962,39.51859593445224,38.85937388379239,39.352054595947266,1129300,0.0,0.0,SWK
2010-01-14 00:00:00-05:00,39.241031646728516,39.303484323714535,38.81080356476095,39.241031646728516,1430500,0.0,0.0,SWK
2010-01-15 00:00:00-05:00,39.17163963511346,39.31042365117596,38.47078154518605,38.678958892822266,1661200,0.0,0.0,SWK
2010-01-19 00:00:00-05:00,38.6650837029028,39.23409583754275,38.63732636777763,39.06755447387695,1349800,0.0,0.0,SWK
2010-01-20 00:00:00-05:00,38.67896806998719,38.727542090071246,38.1654678828458,38.540184020996094,1396300,0.0,0.0,SWK
2010-01-21 00:00:00-05:00,38.49855084935276,38.533246202386046,37.58257976442813,37.596458435058594,1973500,0.0,0.0,SWK
2010-01-22 00:00:00-05:00,37.49236245687675,37.66584183548097,36.916412296395066,37.006622314453125,1363500,0.0,0.0,SWK
2010-01-25 00:00:00-05:00,37.34662628173828,37.4992889242079,37.103756302431385,37.34662628173828,1522400,0.0,0.0,SWK
2010-01-26 00:00:00-05:00,37.041318461092665,37.645025970495524,36.88171774697859,36.99274444580078,1608600,0.0,0.0,SWK
2010-01-27 00:00:00-05:00,36.7290409357493,37.013546907644745,35.76449636388631,36.40983963012695,3563600,0.0,0.0,SWK
2010-01-28 00:00:00-05:00,36.513933754992635,36.69435376584754,35.6465369834187,35.66041564941406,1948400,0.0,0.0,SWK
2010-01-29 00:00:00-05:00,35.937994350168125,36.18780511811875,35.3897987923971,35.56327819824219,2658100,0.0,0.0,SWK
2010-02-01 00:00:00-05:00,35.78532359818897,36.319640365978124,35.535512886278696,36.243309020996094,1360400,0.0,0.0,SWK
