Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2010-01-04 00:00:00-05:00,32.72465660734084,33.68016526364278,32.32906284599536,33.10807800292969,2330200,0.0,0.0,TROW
2010-01-05 00:00:00-05:00,32.89505347643597,33.491485258189684,32.63944085067319,33.479312896728516,1569500,0.0,0.0,TROW
2010-01-06 00:00:00-05:00,33.4245482730134,33.52192719337647,32.85246104572783,32.95592498779297,1517900,0.0,0.0,TROW
2010-01-07 00:00:00-05:00,32.75508378272692,33.19327962890907,32.590760340408615,32.93157958984375,1048000,0.0,0.0,TROW
2010-01-08 00:00:00-05:00,32.834197904418666,32.876800013790394,32.38991710551296,32.803768157958984,1344700,0.0,0.0,TROW
2010-01-11 00:00:00-05:00,32.86462575204636,33.345423611908956,32.8281086654201,33.0350341796875,1099000,0.0,0.0,TROW
2010-01-12 00:00:00-05:00,32.803776738221075,33.46715559977737,32.718570175549885,33.22371292114258,1606800,0.0,0.0,TROW
2010-01-13 00:00:00-05:00,33.126318167762626,33.64363067443132,32.95590977905109,33.55234146118164,1477000,0.0,0.0,TROW
2010-01-14 00:00:00-05:00,33.41846032904168,33.50975189807847,32.98026451229077,33.345428466796875,1191300,0.0,0.0,TROW
2010-01-15 00:00:00-05:00,33.35149523154046,33.40626967865109,32.57248293631351,32.62117004394531,1657900,0.0,0.0,TROW
2010-01-19 00:00:00-05:00,32.59075430889165,33.138499015249124,32.469033005074344,33.04112243652344,1194600,0.0,0.0,TROW
2010-01-20 00:00:00-05:00,32.80378278345176,32.80378278345176,32.134316454654495,32.475135803222656,1474500,0.0,0.0,TROW
2010-01-21 00:00:00-05:00,32.49946049359846,32.51771787402461,31.483090419801357,31.598724365234375,1979600,0.0,0.0,TROW
2010-01-22 00:00:00-05:00,31.50134958622331,31.635243241314136,30.722337022001582,30.819713592529297,1826500,0.0,0.0,TROW
2010-01-25 00:00:00-05:00,31.270092449235328,31.62916911200199,30.947530561964054,31.464845657348633,1562000,0.0,0.0,TROW
2010-01-26 00:00:00-05:00,31.36746195593943,31.811742756525383,30.990125669161625,31.26399803161621,2311800,0.0,0.0,TROW
2010-01-27 00:00:00-05:00,31.44658748229857,32.14039843190111,31.099683168318037,32.03084945678711,2050800,0.0,0.0,TROW
